,happs,rank,stdDev,word
8961,5.38,5422,1.52,tricks
8962,5.38,5423,1.46,tunnel
8963,5.38,5424,1.16,twelve
8964,5.38,5425,1.32,wants
8965,5.38,5426,1.34,wednesday
8966,5.38,5427,1.19,whew
8967,5.38,5428,1.21,wordpress
8968,5.38,5429,0.85,would
8969,5.38,5430,0.92,yards
8970,5.38,5431,1.35,year
8971,5.38,5432,1.47,yesterday's
8972,5.37,5433,1.22,comparison
8973,5.37,5434,1.6,ella
8974,5.37,5435,1.25,givin
8975,5.37,5436,1.22,hem
8976,5.37,5437,1.7,parish
8977,5.37,5438,1.55,silently
8978,5.37,5439,1.09,sits
8979,5.37,5440,1.63,whispering
8980,5.36,5441,1.81,illusions
8981,5.36,5442,1.27,asked
8982,5.36,5443,1.65,bee
8983,5.36,5444,1.26,briefing
8984,5.36,5445,1.68,britney
8985,5.36,5446,1.29,capitol
8986,5.36,5447,1.03,caps
8987,5.36,5448,1.55,claire
8988,5.36,5449,1.26,clip
8989,5.36,5450,1.17,clips
8990,5.36,5451,1.35,colonial
8991,5.36,5452,1.14,constitute
8992,5.36,5453,1.24,contracts
8993,5.36,5454,0.88,covering
8994,5.36,5455,1.64,customs
8995,5.36,5456,1.48,dash
8996,5.36,5457,1.05,delta
8997,5.36,5458,1.82,dishes
8998,5.36,5459,1.69,economic
8999,5.36,5460,1.17,edit
9000,5.36,5461,1.21,eileen
9001,5.36,5462,1.29,establishment
9002,5.36,5463,1.17,finger
9003,5.36,5464,1.47,georgetown
9004,5.36,5465,1.47,gloria
9005,5.36,5466,1.05,greene
9006,5.36,5467,1.56,gud
9007,5.36,5468,1.21,hall
9008,5.36,5469,1.48,hay
9009,5.36,5470,0.8,heard
9010,5.36,5471,1.12,jimmy
9011,5.36,5472,1.19,linear
9012,5.36,5473,2.28,liquor
9013,5.36,5474,1.01,listing
9014,5.36,5475,1.89,lmaoo
9015,5.36,5476,0.94,mason
9016,5.36,5477,1.03,miller
9017,5.36,5478,1.17,milwaukee
9018,5.36,5479,1.27,monde
9019,5.36,5480,1.96,mouse
9020,5.36,5481,1.5,moving
9021,5.36,5482,1.75,msn
9022,5.36,5483,1.85,nba
9023,5.36,5484,1.97,nude
9024,5.36,5485,1.32,nuestro
9025,5.36,5486,1.44,overview
9026,5.36,5487,1.51,oz
9027,5.36,5488,1.77,pattern
9028,5.36,5489,1.44,port
9029,5.36,5490,1.99,possession
9030,5.36,5491,1.22,press
9031,5.36,5492,1.4,principal
9032,5.36,5493,1.24,pronto
9033,5.36,5494,0.98,quiero
9034,5.36,5495,1.45,rabbi
9035,5.36,5496,1.54,reposing
9036,5.36,5497,1.38,russell
9037,5.36,5498,1.27,same
9038,5.36,5499,1.43,si
9039,5.36,5500,0.96,sim
9040,5.36,5501,1.22,sit
9041,5.36,5502,1.29,sold
9042,5.36,5503,1.05,sounded
9043,5.36,5504,0.88,staff
9044,5.36,5505,0.85,standing
9045,5.36,5506,1.29,stocks
9046,5.36,5507,1.38,structure
9047,5.36,5508,1.38,stuart
9048,5.36,5509,1.16,subsequently
9049,5.36,5510,1.91,sympathy
9050,5.36,5511,1.27,taiwan
9051,5.36,5512,1.52,target
9052,5.36,5513,1.87,teeth
9053,5.36,5514,1.35,trenton
9054,5.36,5515,1.52,tres
9055,5.36,5516,1.66,trucks
9056,5.36,5517,1.14,tuesdays
9057,5.36,5518,1.38,tummy
9058,5.36,5519,1.97,tweeting
9059,5.36,5520,1.16,verb
9060,5.36,5521,1.14,vest
9061,5.36,5522,1.68,wakes
9062,5.36,5523,1.43,walter
9063,5.36,5524,1.16,we'd
9064,5.36,5525,1.4,westchester
9065,5.36,5526,0.88,wi
9066,5.36,5527,0.98,wright
9067,5.36,5528,1.16,you'd
9068,5.36,5529,1.38,yugoslavia
9069,5.35,5530,2.06,emperor
9070,5.35,5531,1.85,thesis
9071,5.35,5532,1.71,chevy
9072,5.35,5533,1.18,della
9073,5.35,5534,1.45,finite
9074,5.35,5535,2.09,loot
9075,5.35,5536,1.49,motive
9076,5.34,5537,1.07,define
9077,5.34,5538,1.08,adams
9078,5.34,5539,1.7,advised
9079,5.34,5540,1.22,andrea
9080,5.34,5541,1.33,anonymity
9081,5.34,5542,1.47,anthony
9082,5.34,5543,1.02,anything
9083,5.34,5544,1.29,anywhere
9084,5.34,5545,1.17,arc
9085,5.34,5546,1.02,areas
9086,5.34,5547,0.96,ay
9087,5.34,5548,1.44,backs
9088,5.34,5549,1.53,bros
9089,5.34,5550,1.55,campaign
9090,5.34,5551,1.1,candidate
9091,5.34,5552,1.61,carter
9092,5.34,5553,1.14,checked
9093,5.34,5554,1.45,classified
9094,5.34,5555,1.59,colts
9095,5.34,5556,1.26,comparable
9096,5.34,5557,1.33,crossing
9097,5.34,5558,0.82,currently
9098,5.34,5559,1.49,denver
9099,5.34,5560,1.6,ding
9100,5.34,5561,1.62,doctor
9101,5.34,5562,1.47,drank
9102,5.34,5563,1.36,editorial
9103,5.34,5564,1.36,flick
9104,5.34,5565,1.73,fur
9105,5.34,5566,1.29,gear
9106,5.34,5567,1.89,geek
9107,5.34,5568,1.39,german
9108,5.34,5569,1.19,giant
9109,5.34,5570,1.49,giants
9110,5.34,5571,1.33,hampton
9111,5.34,5572,1.15,harold
9112,5.34,5573,1.57,ily
9113,5.34,5574,1.35,iron
9114,5.34,5575,1.38,karen
9115,5.34,5576,1.38,korea
9116,5.34,5577,1.39,liebe
9117,5.34,5578,1.47,lillian
9118,5.34,5579,0.96,log
9119,5.34,5580,1.02,manufacturer
9120,5.34,5581,1.29,massive
9121,5.34,5582,0.8,maureen
9122,5.34,5583,1.39,mc
9123,5.34,5584,0.72,middle
9124,5.34,5585,1.27,moderate
9125,5.34,5586,1.14,nog
9126,5.34,5587,1.42,noticed
9127,5.34,5588,1.02,occurred
9128,5.34,5589,1.97,ohhhh
9129,5.34,5590,1.26,orleans
9130,5.34,5591,0.96,ounce
9131,5.34,5592,1.27,pack
9132,5.34,5593,0.92,percent
9133,5.34,5594,1.12,phil
9134,5.34,5595,1.84,physician
9135,5.34,5596,1.22,rate
9136,5.34,5597,0.82,regional
9137,5.34,5598,1.22,request
9138,5.34,5599,1.39,revolution
9139,5.34,5600,1.98,rihanna
9140,5.34,5601,1.87,roosevelt
9141,5.34,5602,1.12,session
9142,5.34,5603,1.15,six
9143,5.34,5604,0.89,sullivan
9144,5.34,5605,1.62,surgeon
9145,5.34,5606,1.27,susan
9146,5.34,5607,1.32,sylvia
9147,5.34,5608,0.75,then
9148,5.34,5609,1.1,they're
9149,5.34,5610,1.1,thinkin
9150,5.34,5611,1.0,tmrw
9151,5.34,5612,1.57,transmitted
9152,5.34,5613,1.29,tube
9153,5.34,5614,1.21,typing
9154,5.34,5615,0.69,upon
9155,5.34,5616,2.27,walmart
9156,5.34,5617,0.8,whitman
9157,5.34,5618,1.17,whitney
9158,5.34,5619,1.04,wider
9159,5.34,5620,1.36,within
9160,5.34,5621,1.67,yo
9161,5.33,5622,1.43,blink
9162,5.33,5623,1.34,noches
9163,5.33,5624,1.48,threshold
9164,5.33,5625,1.48,bringin
9165,5.33,5626,1.48,tutti
9166,5.33,5627,1.13,verdad
9167,5.32,5628,1.5,abraham
9168,5.32,5629,1.25,alter
9169,5.32,5630,1.22,andre
9170,5.32,5631,1.52,beep
9171,5.32,5632,1.04,bench
9172,5.32,5633,1.19,bucket
9173,5.32,5634,1.33,calif
9174,5.32,5635,0.98,chin
9175,5.32,5636,1.32,commerce
9176,5.32,5637,1.0,compare
9177,5.32,5638,1.27,cover
9178,5.32,5639,1.17,currents
9179,5.32,5640,1.45,deepest
9180,5.32,5641,1.3,dorothy
9181,5.32,5642,1.1,editorials
9182,5.32,5643,1.65,emeritus
9183,5.32,5644,1.85,endless
9184,5.32,5645,1.11,estimates
9185,5.32,5646,1.8,evaluation
9186,5.32,5647,1.17,firm
9187,5.32,5648,1.43,francis
9188,5.32,5649,1.13,general
9189,5.32,5650,1.11,gregory
9190,5.32,5651,0.96,hoffman
9191,5.32,5652,0.79,hour
9192,5.32,5653,1.27,identified
9193,5.32,5654,1.08,indicates
9194,5.32,5655,1.66,jacqueline
9195,5.32,5656,0.98,joshua
9196,5.32,5657,1.45,kristen
9197,5.32,5658,1.02,label
9198,5.32,5659,1.52,literally
9199,5.32,5660,1.17,louise
9200,5.32,5661,1.04,mas
9201,5.32,5662,1.1,measure
9202,5.32,5663,0.79,medium
9203,5.32,5664,0.74,mention
9204,5.32,5665,1.28,michigan
9205,5.32,5666,1.0,names
9206,5.32,5667,1.43,nassau
9207,5.32,5668,1.38,negotiations
9208,5.32,5669,1.45,nineteenth
9209,5.32,5670,1.65,pa
9210,5.32,5671,1.02,palmer
9211,5.32,5672,1.17,partly
9212,5.32,5673,1.58,peeps
9213,5.32,5674,1.89,plz
9214,5.32,5675,1.11,posts
9215,5.32,5676,1.15,presumably
9216,5.32,5677,1.71,quite
9217,5.32,5678,1.32,rebounds
9218,5.32,5679,1.43,remind
9219,5.32,5680,1.11,reserve
9220,5.32,5681,1.02,review
9221,5.32,5682,1.19,rite
9222,5.32,5683,1.35,rye
9223,5.32,5684,0.94,selena
9224,5.32,5685,0.79,site
9225,5.32,5686,1.46,skip
9226,5.32,5687,1.28,someone's
9227,5.32,5688,1.75,speech
9228,5.32,5689,0.87,step
9229,5.32,5690,1.68,subway
9230,5.32,5691,1.08,surface
9231,5.32,5692,0.68,table
9232,5.32,5693,1.3,taking
9233,5.32,5694,1.27,tells
9234,5.32,5695,1.48,ticket
9235,5.32,5696,1.35,ting
9236,5.32,5697,1.32,tribes
9237,5.32,5698,1.02,turning
9238,5.32,5699,1.08,two-year
9239,5.32,5700,0.74,types
9240,5.32,5701,1.87,urself
9241,5.32,5702,1.45,vancouver
9242,5.32,5703,0.91,varies
9243,5.32,5704,1.61,yield
9244,5.32,5705,0.98,zone
9245,5.31,5706,0.99,preceding
9246,5.31,5707,1.33,affecting
9247,5.31,5708,1.08,alles
9248,5.31,5709,1.45,bop
9249,5.31,5710,1.88,consume
9250,5.31,5711,1.81,discipline
9251,5.31,5712,1.39,disposition
9252,5.31,5713,1.7,gypsy
9253,5.31,5714,1.21,heed
9254,5.31,5715,1.12,ion
9255,5.31,5716,1.1,shelf
9256,5.31,5717,1.66,stash
9257,5.31,5718,1.45,varying
9258,5.31,5719,1.33,vivir
9259,5.3,5720,1.11,*estimated
9260,5.3,5721,1.11,actually
9261,5.3,5722,1.42,aire
9262,5.3,5723,1.15,ancora
9263,5.3,5724,1.42,atlanta
9264,5.3,5725,0.91,barnes
9265,5.3,5726,1.36,bat
9266,5.3,5727,1.93,biblical
9267,5.3,5728,1.62,bishop
9268,5.3,5729,1.68,bonnie
9269,5.3,5730,1.17,boundary
9270,5.3,5731,1.13,brad
9271,5.3,5732,1.43,brian
9272,5.3,5733,0.99,bring
9273,5.3,5734,1.13,calendar
9274,5.3,5735,1.46,carnegie
9275,5.3,5736,1.83,catholic
9276,5.3,5737,0.99,center
9277,5.3,5738,1.47,chairman
9278,5.3,5739,1.02,chrysler
9279,5.3,5740,0.76,circuits
9280,5.3,5741,1.13,colin
9281,5.3,5742,1.2,constantly
9282,5.3,5743,1.47,cornell
9283,5.3,5744,1.17,correspondent
9284,5.3,5745,1.15,counts
9285,5.3,5746,1.05,county
9286,5.3,5747,1.64,creature
9287,5.3,5748,1.4,dave
9288,5.3,5749,1.25,drake
9289,5.3,5750,1.23,editing
9290,5.3,5751,1.28,eight
9291,5.3,5752,1.39,elevator
9292,5.3,5753,1.25,glen
9293,5.3,5754,1.37,irene
9294,5.3,5755,1.23,jk
9295,5.3,5756,1.27,junior
9296,5.3,5757,1.17,km/h
9297,5.3,5758,0.91,lee
9298,5.3,5759,1.49,lesson
9299,5.3,5760,0.95,levels
9300,5.3,5761,1.28,lexington
9301,5.3,5762,1.13,md
9302,5.3,5763,1.68,medicare
9303,5.3,5764,0.93,mic
9304,5.3,5765,1.45,mike
9305,5.3,5766,1.17,miles
9306,5.3,5767,0.99,miriam
9307,5.3,5768,1.28,mph
9308,5.3,5769,0.89,murphy
9309,5.3,5770,1.18,neck
9310,5.3,5771,1.64,nova
9311,5.3,5772,0.93,number
9312,5.3,5773,0.74,one's
9313,5.3,5774,1.04,patch
9314,5.3,5775,2.32,pay
9315,5.3,5776,1.05,peggy
9316,5.3,5777,1.56,placed
9317,5.3,5778,1.82,pounds
9318,5.3,5779,1.52,president's
9319,5.3,5780,1.23,profile
9320,5.3,5781,1.49,quiz
9321,5.3,5782,1.11,rail
9322,5.3,5783,1.36,randy
9323,5.3,5784,1.22,reviews
9324,5.3,5785,1.76,ritual
9325,5.3,5786,1.05,robert
9326,5.3,5787,0.89,roberts
9327,5.3,5788,0.84,roger
9328,5.3,5789,1.15,samuel
9329,5.3,5790,1.28,scales
9330,5.3,5791,1.04,sec
9331,5.3,5792,1.15,seth
9332,5.3,5793,1.04,seymour
9333,5.3,5794,1.98,silly
9334,5.3,5795,1.45,singular
9335,5.3,5796,1.13,somebody
9336,5.3,5797,1.17,someone
9337,5.3,5798,1.45,spray
9338,5.3,5799,1.58,suit
9339,5.3,5800,1.73,system
9340,5.3,5801,1.58,tactics
9341,5.3,5802,1.05,telling
9342,5.3,5803,1.42,tend
9343,5.3,5804,1.15,third
9344,5.3,5805,1.36,transition
9345,5.3,5806,1.71,trump
9346,5.3,5807,1.15,via
9347,5.3,5808,1.43,vids
9348,5.3,5809,1.83,visitation
9349,5.3,5810,1.83,washing
9350,5.3,5811,1.17,ways
9351,5.3,5812,1.59,weekly
9352,5.3,5813,1.84,windy
9353,5.3,5814,1.17,year's
9354,5.3,5815,1.09,you're
9355,5.29,5816,1.37,hitherto
9356,5.29,5817,1.22,incorporated
9357,5.29,5818,1.62,prescribed
9358,5.29,5819,1.8,assumption
9359,5.29,5820,1.38,cama
9360,5.29,5821,1.88,clergy
9361,5.29,5822,1.35,heel
9362,5.29,5823,1.78,playas
9363,5.29,5824,1.55,rodeo
9364,5.29,5825,1.62,shakin
9365,5.29,5826,1.37,transferred
9366,5.28,5827,1.63,2-bath
9367,5.28,5828,1.81,alert
9368,5.28,5829,1.23,already
9369,5.28,5830,1.05,annual
9370,5.28,5831,1.37,assessment
9371,5.28,5832,2.18,beef
9372,5.28,5833,1.09,behalf
9373,5.28,5834,1.07,borough
9374,5.28,5835,1.13,code
9375,5.28,5836,1.21,comin
9376,5.28,5837,1.73,congregation
9377,5.28,5838,1.18,copies
9378,5.28,5839,0.9,craig
9379,5.28,5840,1.21,cuore
9380,5.28,5841,1.28,dean
9381,5.28,5842,1.34,declared
9382,5.28,5843,1.76,defended
9383,5.28,5844,1.49,diplomat
9384,5.28,5845,1.18,dot
9385,5.28,5846,1.83,empire
9386,5.28,5847,1.33,estar
9387,5.28,5848,1.23,esther
9388,5.28,5849,1.41,etsy
9389,5.28,5850,1.57,eventually
9390,5.28,5851,1.46,extract
9391,5.28,5852,1.44,feelin
9392,5.28,5853,1.18,follower
9393,5.28,5854,1.11,form
9394,5.28,5855,1.14,gates
9395,5.28,5856,1.09,handling
9396,5.28,5857,1.43,hannah
9397,5.28,5858,1.05,happen
9398,5.28,5859,1.39,harriet
9399,5.28,5860,1.44,harvey
9400,5.28,5861,1.28,held
9401,5.28,5862,1.78,holla
9402,5.28,5863,1.2,inches
9403,5.28,5864,1.41,institute
9404,5.28,5865,1.4,interviewed
9405,5.28,5866,0.9,jacobs
9406,5.28,5867,1.07,james
9407,5.28,5868,1.14,l
9408,5.28,5869,0.88,length
9409,5.28,5870,1.03,mag
9410,5.28,5871,1.2,martha
9411,5.28,5872,0.88,meanwhile
9412,5.28,5873,0.9,minutes
9413,5.28,5874,1.18,mode
9414,5.28,5875,0.95,morton
9415,5.28,5876,1.94,nonprofit
9416,5.28,5877,0.86,ora
9417,5.28,5878,1.16,packed
9418,5.28,5879,1.53,packing
9419,5.28,5880,1.58,pandora
9420,5.28,5881,1.21,parameter
9421,5.28,5882,1.28,posse
9422,5.28,5883,2.12,preacher
9423,5.28,5884,1.67,representatives
9424,5.28,5885,1.09,rewind
9425,5.28,5886,1.2,says
9426,5.28,5887,1.2,scheduled
9427,5.28,5888,1.82,secrets
9428,5.28,5889,0.83,section
9429,5.28,5890,1.33,serum
9430,5.28,5891,0.97,sheila
9431,5.28,5892,1.44,someday
9432,5.28,5893,0.95,sometimes
9433,5.28,5894,0.86,somewhere
9434,5.28,5895,0.83,sort
9435,5.28,5896,0.88,stands
9436,5.28,5897,0.97,state
9437,5.28,5898,1.18,stats
9438,5.28,5899,1.31,stays
9439,5.28,5900,1.31,temporal
9440,5.28,5901,0.86,that's
9441,5.28,5902,1.07,theodore
9442,5.28,5903,1.73,theology
9443,5.28,5904,1.11,tracks
9444,5.28,5905,1.05,tyler
9445,5.28,5906,1.65,unions
9446,5.28,5907,0.83,version
9447,5.28,5908,1.73,wandering
9448,5.28,5909,1.47,years
9449,5.28,5910,0.78,york's
9450,5.28,5911,1.3,specified
9451,5.27,5912,1.22,leben
9452,5.27,5913,1.24,anyhow
9453,5.27,5914,1.77,bumpin
9454,5.27,5915,1.74,governed
9455,5.27,5916,1.52,holdin
9456,5.27,5917,1.11,implies
9457,5.27,5918,1.44,moet
9458,5.27,5919,1.29,quieres
9459,5.27,5920,1.4,revised
9460,5.27,5921,1.33,semi
9461,5.26,5922,2.08,africa
9462,5.26,5923,0.92,agency
9463,5.26,5924,0.99,asking
9464,5.26,5925,0.75,based
9465,5.26,5926,1.59,berlin
9466,5.26,5927,1.19,bid
9467,5.26,5928,1.96,boyz
9468,5.26,5929,1.35,carrier
9469,5.26,5930,1.27,carrying
9470,5.26,5931,1.55,clinton's
9471,5.26,5932,1.51,commander
9472,5.26,5933,1.03,companies
9473,5.26,5934,1.79,conan
9474,5.26,5935,1.16,conference
9475,5.26,5936,0.96,converted
9476,5.26,5937,1.01,counsel
9477,5.26,5938,1.45,cynthia
9478,5.26,5939,1.19,dale
9479,5.26,5940,1.1,department
9480,5.26,5941,0.99,desk
9481,5.26,5942,1.35,detected
9482,5.26,5943,1.05,dias
9483,5.26,5944,1.07,digging
9484,5.26,5945,1.27,directions
9485,5.26,5946,1.12,doris
9486,5.26,5947,1.24,dormir
9487,5.26,5948,1.91,dramatic
9488,5.26,5949,1.12,drove
9489,5.26,5950,1.24,edward
9490,5.26,5951,0.94,elliott
9491,5.26,5952,1.59,facility
9492,5.26,5953,1.1,facing
9493,5.26,5954,1.69,fare
9494,5.26,5955,1.29,floyd
9495,5.26,5956,1.47,foto
9496,5.26,5957,1.8,frog
9497,5.26,5958,1.07,george
9498,5.26,5959,1.1,glenn
9499,5.26,5960,1.12,goes
9500,5.26,5961,1.29,ground
9501,5.26,5962,1.55,guidelines
9502,5.26,5963,1.48,hispanic
9503,5.26,5964,1.12,hmmmm
9504,5.26,5965,1.31,houston
9505,5.26,5966,1.48,jake
9506,5.26,5967,1.21,jim
9507,5.26,5968,1.45,justin
9508,5.26,5969,1.1,kay
9509,5.26,5970,1.01,lines
9510,5.26,5971,1.23,mainly
9511,5.26,5972,0.99,marcus
9512,5.26,5973,0.94,marshall
9513,5.26,5974,0.94,martin
9514,5.26,5975,1.32,matt
9515,5.26,5976,1.31,mayor
9516,5.26,5977,1.14,mr
9517,5.26,5978,0.92,mundo
9518,5.26,5979,1.38,nc
9519,5.26,5980,1.24,nearly
9520,5.26,5981,1.31,nina
9521,5.26,5982,1.31,papers
9522,5.26,5983,1.03,perry
9523,5.26,5984,1.05,philip
9524,5.26,5985,1.07,piece
9525,5.26,5986,1.38,plot
9526,5.26,5987,1.58,pouring
9527,5.26,5988,1.1,preliminary
9528,5.26,5989,1.21,print
9529,5.26,5990,1.4,prudential
9530,5.26,5991,1.41,qual
9531,5.26,5992,1.01,reasons
9532,5.26,5993,1.26,reed
9533,5.26,5994,1.08,register
9534,5.26,5995,0.96,richard
9535,5.26,5996,0.78,robinson
9536,5.26,5997,0.96,roslyn
9537,5.26,5998,1.7,semester
9538,5.26,5999,1.27,sergeant
9539,5.26,6000,1.05,shift
9540,5.26,6001,1.08,shirley
9541,5.26,6002,1.48,siempre
9542,5.26,6003,1.12,sir
9543,5.26,6004,1.47,spot
9544,5.26,6005,0.78,stated
9545,5.26,6006,0.96,statement
9546,5.26,6007,1.54,tool
9547,5.26,6008,1.63,uniform
9548,5.26,6009,1.03,units
9549,5.26,6010,1.03,walls
9550,5.26,6011,1.38,week's
9551,5.26,6012,1.77,lend
9552,5.25,6013,1.76,hangin
9553,5.24,6014,1.38,borne
9554,5.24,6015,1.11,differentiation
9555,5.24,6016,1.27,intermediate
9556,5.24,6017,1.45,motives
9557,5.24,6018,0.92,a
9558,5.24,6019,1.0,abc
9559,5.24,6020,0.87,asks
9560,5.24,6021,1.69,beijing
9561,5.24,6022,1.39,bet
9562,5.24,6023,1.36,boeing
9563,5.24,6024,1.33,chart
9564,5.24,6025,1.39,depend
9565,5.24,6026,1.86,diplomats
9566,5.24,6027,1.38,doin
9567,5.24,6028,1.35,donna
9568,5.24,6029,1.19,douglas
9569,5.24,6030,1.15,drivers
9570,5.24,6031,1.14,edited
9571,5.24,6032,1.29,elaine
9572,5.24,6033,0.94,ellis
9573,5.24,6034,1.78,encounter
9574,5.24,6035,1.1,evans
9575,5.24,6036,1.24,faced
9576,5.24,6037,1.22,fifth
9577,5.24,6038,0.96,fin
9578,5.24,6039,0.69,five
9579,5.24,6040,1.06,franklin
9580,5.24,6041,1.2,garage
9581,5.24,6042,1.14,generally
9582,5.24,6043,1.33,goin
9583,5.24,6044,1.25,harry
9584,5.24,6045,1.1,industries
9585,5.24,6046,1.96,insurance
9586,5.24,6047,1.38,iowa
9587,5.24,6048,1.33,irving
9588,5.24,6049,1.2,jajaja
9589,5.24,6050,1.45,kirk
9590,5.24,6051,1.19,lieutenant
9591,5.24,6052,1.73,longtime
9592,5.24,6053,1.32,matters
9593,5.24,6054,0.74,mid
9594,5.24,6055,1.53,minnesota
9595,5.24,6056,1.29,morgan
9596,5.24,6057,1.27,namely
9597,5.24,6058,1.17,nathan
9598,5.24,6059,1.14,oliver
9599,5.24,6060,1.59,parliamentary
9600,5.24,6061,1.3,partially
9601,5.24,6062,1.12,parts
9602,5.24,6063,1.65,persian
9603,5.24,6064,1.41,pon
9604,5.24,6065,1.88,poppin
9605,5.24,6066,1.27,publicly
9606,5.24,6067,1.51,returns
9607,5.24,6068,1.76,ringing
9608,5.24,6069,1.04,rookie
9609,5.24,6070,1.02,salomon
9610,5.24,6071,1.33,sat
9611,5.24,6072,0.96,seem
9612,5.24,6073,1.44,sf
9613,5.24,6074,1.17,should
9614,5.24,6075,0.92,since
9615,5.24,6076,2.19,socialist
9616,5.24,6077,0.94,sorts
9617,5.24,6078,1.61,spending
9618,5.24,6079,1.02,stanley
9619,5.24,6080,1.3,substances
9620,5.24,6081,0.66,there's
9621,5.24,6082,1.45,ties
9622,5.24,6083,1.22,ton
9623,5.24,6084,1.3,toujours
9624,5.24,6085,0.85,turned
9625,5.24,6086,1.29,txt
9626,5.24,6087,1.45,vessels
9627,5.24,6088,1.08,veux
9628,5.24,6089,1.42,way
9629,5.24,6090,1.52,wee
9630,5.24,6091,1.62,woah
9631,5.24,6092,2.1,work
9632,5.23,6093,1.37,fraction
9633,5.22,6094,1.61,depths
9634,5.22,6095,1.01,destino
9635,5.22,6096,1.77,nelly
9636,5.22,6097,1.26,rug
9637,5.22,6098,1.26,shed
9638,5.22,6099,1.31,18th
9639,5.22,6100,1.13,adjustment
9640,5.22,6101,1.09,afterward
9641,5.22,6102,1.39,ali
9642,5.22,6103,0.62,and
9643,5.22,6104,1.3,anderson
9644,5.22,6105,1.23,andrew
9645,5.22,6106,0.68,any
9646,5.22,6107,1.3,artery
9647,5.22,6108,0.76,as
9648,5.22,6109,1.52,baila
9649,5.22,6110,1.36,barbara
9650,5.22,6111,1.58,bernstein
9651,5.22,6112,1.3,bio
9652,5.22,6113,0.86,bits
9653,5.22,6114,0.91,briefs
9654,5.22,6115,1.06,cause
9655,5.22,6116,1.33,charles
9656,5.22,6117,0.86,chris
9657,5.22,6118,1.0,como
9658,5.22,6119,1.02,counties
9659,5.22,6120,0.91,counting
9660,5.22,6121,1.36,dc
9661,5.22,6122,1.72,defend
9662,5.22,6123,1.5,defending
9663,5.22,6124,1.58,dems
9664,5.22,6125,1.66,dexter
9665,5.22,6126,1.25,does
9666,5.22,6127,2.24,drama
9667,5.22,6128,1.67,excess
9668,5.22,6129,1.27,file
9669,5.22,6130,0.97,for
9670,5.22,6131,1.18,fordham
9671,5.22,6132,1.13,hartford
9672,5.22,6133,1.04,hours
9673,5.22,6134,1.59,immigrants
9674,5.22,6135,0.93,joe
9675,5.22,6136,1.58,kim
9676,5.22,6137,1.74,knicks
9677,5.22,6138,1.49,lambert
9678,5.22,6139,1.02,lane
9679,5.22,6140,1.42,lcd
9680,5.22,6141,0.86,lg
9681,5.22,6142,1.27,lois
9682,5.22,6143,1.13,mano
9683,5.22,6144,1.39,mia
9684,5.22,6145,1.27,mill
9685,5.22,6146,1.18,mondo
9686,5.22,6147,1.42,motors
9687,5.22,6148,0.93,nets
9688,5.22,6149,1.33,northern
9689,5.22,6150,1.64,officer
9690,5.22,6151,1.42,ohio
9691,5.22,6152,1.23,order
9692,5.22,6153,0.95,others
9693,5.22,6154,1.18,palabras
9694,5.22,6155,1.9,psychological
9695,5.22,6156,1.07,pump
9696,5.22,6157,1.61,real-estate
9697,5.22,6158,0.89,ridge
9698,5.22,6159,0.97,seems
9699,5.22,6160,1.45,sentence
9700,5.22,6161,1.11,suffolk
9701,5.22,6162,1.58,swallow
9702,5.22,6163,1.22,systems
9703,5.22,6164,0.95,tal
9704,5.22,6165,0.89,ted
9705,5.22,6166,0.95,thru
9706,5.22,6167,1.3,till
9707,5.22,6168,1.28,tim
9708,5.22,6169,1.54,tissues
9709,5.22,6170,0.84,too
9710,5.22,6171,1.72,trance
9711,5.22,6172,1.67,trick
9712,5.22,6173,1.13,typical
9713,5.22,6174,1.36,undertaken
9714,5.22,6175,1.11,usual
9715,5.22,6176,1.36,veins
9716,5.22,6177,1.76,whoa
9717,5.22,6178,1.13,wrist
9718,5.22,6179,1.66,ya
9719,5.22,6180,1.62,yankees
9720,5.21,6181,1.6,bibliography
9721,5.21,6182,1.32,masses
9722,5.21,6183,1.24,mente
9723,5.21,6184,1.29,norms
9724,5.21,6185,1.38,twist
9725,5.2,6186,1.27,criterion
9726,5.2,6187,1.4,eastside
9727,5.2,6188,1.1,mio
9728,5.2,6189,1.49,node
9729,5.2,6190,1.37,nombre
9730,5.2,6191,1.19,repeats
9731,5.2,6192,1.32,thereafter
9732,5.2,6193,1.37,agency's
9733,5.2,6194,2.32,alcohol
9734,5.2,6195,1.05,another
9735,5.2,6196,1.43,app
9736,5.2,6197,1.87,ask
9737,5.2,6198,1.4,berkeley
9738,5.2,6199,1.77,bonds
9739,5.2,6200,1.6,briefly
9740,5.2,6201,1.53,cab
9741,5.2,6202,1.55,carry
9742,5.2,6203,1.37,checking
9743,5.2,6204,1.51,continued
9744,5.2,6205,1.18,cunningham
9745,5.2,6206,1.59,dallas
9746,5.2,6207,1.46,dare
9747,5.2,6208,1.07,decade
9748,5.2,6209,1.07,dia
9749,5.2,6210,1.62,donde
9750,5.2,6211,0.99,during
9751,5.2,6212,1.51,economist
9752,5.2,6213,0.97,four
9753,5.2,6214,1.5,goldberg
9754,5.2,6215,1.34,gurl
9755,5.2,6216,1.21,happens
9756,5.2,6217,1.41,hebrew
9757,5.2,6218,1.36,immigration
9758,5.2,6219,0.73,inch
9759,5.2,6220,0.73,initially
9760,5.2,6221,1.05,intended
9761,5.2,6222,1.31,internal
9762,5.2,6223,0.81,itself
